Cd Type Statut;Code Statut;Label Statut;Lb Adm Tr;Lb Type Statut;CD NOM (lists!rouges)
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;5572
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5847
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;4815
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;83519
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;84057
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;85323
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;85949
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;86108
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;5039
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5422
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5049
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;6529
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;85474
LRR;RE;Disparue au niveau régional;Hauts-de-France;Liste rouge régionale;6242
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;127771
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;131970
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;3905
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;160481
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;159853
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;5766
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;5776
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;129152
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;5993
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;4734
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;5132
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;123933
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;4761
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5878
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;116422
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;611097
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;611755
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;611756
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;124845
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;124164
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;138626
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;5580
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;6008
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5243
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;5621
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;127070
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;115953
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;119407
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;129298
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;612503
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;638627
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;117505
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;717315
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;123111
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;4936
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5343
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5715
LRR;CR*;On ne sait pas si l'espèce n'est pas éteinte ou disparue;Hauts-de-France;Liste rouge régionale;5374
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;6220
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;630294
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;127340
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;128628
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;770929
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;130605
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;123849
LRR;EN;En danger;Hauts-de-France;Liste rouge régionale;4988
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;5770
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;5786
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;128078
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;779733
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;786420
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;92609
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;92623
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;5072
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;5458
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;5190
LRR;RE;Disparue au niveau régional;Hauts-de-France;Liste rouge régionale;5552
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;446633
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;6754
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;6784
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;6809
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;6267
LRR;RE;Disparue au niveau régional;Hauts-de-France;Liste rouge régionale;6276
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;6294
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;6505
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;6507
LRR;CR;En danger critique;Hauts-de-France;Liste rouge régionale;3860
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;6662
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;120284
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;434093
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;434437
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;5120
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5491
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;5574
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;4790
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;4800
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;4814
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5578
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;5581
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;6632
LRR;RE;Disparue au niveau régional;Hauts-de-France;Liste rouge régionale;6314
LRR;CR*;On ne sait pas si l'espèce n'est pas éteinte ou disparue;Hauts-de-France;Liste rouge régionale;6451
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;6265
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;6289
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;611283
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;119632
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;434458
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;434202
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;434203
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;434263
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;140762
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;4851
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;4852
LRR;RE;Disparue au niveau régional;Hauts-de-France;Liste rouge régionale;5643
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5650
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;6167
LRR;CR;En danger critique;Hauts-de-France;Liste rouge régionale;6525
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;126078
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;118612
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;118651
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;117946
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5289
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;3842
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;3849
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;127223
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;613662
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;128285
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;613143
LRR;CR*;On ne sait pas si l'espèce n'est pas éteinte ou disparue;Hauts-de-France;Liste rouge régionale;3884
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;3892
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;3896
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;128340
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;521639
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;129260
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;134355
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;4441
LRR;RE;Disparue au niveau régional;Hauts-de-France;Liste rouge régionale;4444
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;621680
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;620954
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;630832
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;718317
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;128954
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;717575
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;120707
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;125401
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;5281
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;4932
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;120163
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;612513
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;717123
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;122150
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;124289
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;4941
LRR;RE;Disparue au niveau régional;Hauts-de-France;Liste rouge régionale;4976
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;4987
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;117748
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;129022
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;154278
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;160595
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;897112
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5807
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5044
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;96644
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;116670
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;142220
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;89659
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;718783
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;718319
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;124425
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;116704
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;101135
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;120673
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;611036
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;132618
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;3900
LRR;RE;Disparue au niveau régional;Hauts-de-France;Liste rouge régionale;3915
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;124066
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;137395
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;136672
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;117952
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;118353
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;112130
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;770428
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;126449
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;127046
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;136738
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;107519
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;117585
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;92631
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;92297
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;107992
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;92658
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;129910
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;108822
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;108166
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;109797
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;117355
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;92179
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;610794
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;610583
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;106754
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;128205
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;107446
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;101068
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;120741
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;104039
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;128251
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;434451
LRR;CR*;On ne sait pas si l'espèce n'est pas éteinte ou disparue;Hauts-de-France;Liste rouge régionale;435975
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;106504
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;107486
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;106846
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;119581
LRR;RE;Disparue au niveau régional;Hauts-de-France;Liste rouge régionale;434533
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;134287
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;91800
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;107495
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;96149
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;95985
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;112364
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;129090
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;5828
LRR;NT;Quasi menacée;Hauts-de-France;Liste rouge régionale;6259
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;91849
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;129171
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5502
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;5965
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;126591
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;115949
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;146305
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;100136
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;786454
LRR;DD;Données insuffisantes;Hauts-de-France;Liste rouge régionale;786469
LRR;VU;Vulnérable;Hauts-de-France;Liste rouge régionale;4741
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;6099
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;6109
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;100109
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;102999
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;122115
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;130008
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;612391
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;126861
LRR;LC;Préoccupation mineure;Hauts-de-France;Liste rouge régionale;4446
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;96624
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;107077
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;107728
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;95073
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;108295
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;94907
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;109956
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;89525
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;89531
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;717180
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;106748
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;717364
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;137673
LRR;NA;Non applicable;Hauts-de-France;Liste rouge régionale;122785
